瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),瘤搁柯档(∑C)
143,措备,2024-06-19 00:00,27.2,,42,24.4
143,措备,2024-06-19 01:00,24.8,,50,22.8
143,措备,2024-06-19 02:00,23.7,,57,21.9
143,措备,2024-06-19 03:00,22.8,,62,21
143,措备,2024-06-19 04:00,22.4,,64,20.6
143,措备,2024-06-19 05:00,21.7,,67,20.2
143,措备,2024-06-19 06:00,22.1,,65,21.2
143,措备,2024-06-19 07:00,23.8,,60,25.1
143,措备,2024-06-19 08:00,25.4,,54,29.3
143,措备,2024-06-19 09:00,28,,44,40.3
143,措备,2024-06-19 10:00,30.7,,36,48.2
143,措备,2024-06-19 11:00,31.8,,35,53.7
143,措备,2024-06-19 12:00,34.2,,31,62.5
143,措备,2024-06-19 13:00,35,,27,66
143,措备,2024-06-19 14:00,35.9,,27,64
143,措备,2024-06-19 15:00,36.3,,27,60.3
143,措备,2024-06-19 16:00,36.4,,24,56
143,措备,2024-06-19 17:00,36.8,,24,43.6
143,措备,2024-06-19 18:00,34.5,,22,37.6
143,措备,2024-06-19 19:00,32.9,,34,33.5
143,措备,2024-06-19 20:00,31.1,,38,29.5
143,措备,2024-06-19 21:00,29.9,,41,27.9
143,措备,2024-06-19 22:00,28.9,,43,26.9
143,措备,2024-06-19 23:00,28,,47,25.5
143,措备,2024-06-20 00:00,26.3,,52,23.1
143,措备,2024-06-20 01:00,25.3,,53,21.9
143,措备,2024-06-20 02:00,24.6,,56,21.8
143,措备,2024-06-20 03:00,23.2,,62,20.2
143,措备,2024-06-20 04:00,22,,65,18.7
143,措备,2024-06-20 05:00,21.3,,67,18.3
143,措备,2024-06-20 06:00,21.4,,65,21.3
143,措备,2024-06-20 07:00,22.7,,59,25.4
143,措备,2024-06-20 08:00,23.8,,58,29
143,措备,2024-06-20 09:00,25,,52,34.6
143,措备,2024-06-20 10:00,26.8,,44,39.9
143,措备,2024-06-20 11:00,27.4,,43,38.5
143,措备,2024-06-20 12:00,28.5,,41,39.6
143,措备,2024-06-20 13:00,28.3,,41,40.6
143,措备,2024-06-20 14:00,28.1,,40,42.5
143,措备,2024-06-20 15:00,28.4,,39,41.6
143,措备,2024-06-20 16:00,27.7,,41,35.1
143,措备,2024-06-20 17:00,27.3,,42,33.6
143,措备,2024-06-20 18:00,26.8,,44,31.1
143,措备,2024-06-20 19:00,25.8,,47,27.9
143,措备,2024-06-20 20:00,25.1,,49,25.2
143,措备,2024-06-20 21:00,24.1,,57,24
143,措备,2024-06-20 22:00,23.3,,64,23.2
143,措备,2024-06-20 23:00,22.7,,69,22.4
143,措备,2024-06-21 00:00,22.4,,72,23.1
143,措备,2024-06-21 01:00,22.3,,73,23.5
143,措备,2024-06-21 02:00,22.1,,76,22.7
143,措备,2024-06-21 03:00,21.9,,78,22.7
143,措备,2024-06-21 04:00,21.9,,77,22
143,措备,2024-06-21 05:00,21.4,,76,21.1
143,措备,2024-06-21 06:00,21.7,,75,23
143,措备,2024-06-21 07:00,22.8,,72,26.4
143,措备,2024-06-21 08:00,24.5,,68,33.2
143,措备,2024-06-21 09:00,25.6,,62,39.6
143,措备,2024-06-21 10:00,26.8,,59,47.4
143,措备,2024-06-21 11:00,28.3,,52,53.5
143,措备,2024-06-21 12:00,28.9,,51,42
143,措备,2024-06-21 13:00,28.8,,52,39.5
143,措备,2024-06-21 14:00,29.6,,51,51.5
143,措备,2024-06-21 15:00,30,,50,48.2
143,措备,2024-06-21 16:00,30,,50,42.8
143,措备,2024-06-21 17:00,29.7,,52,38.3
143,措备,2024-06-21 18:00,29.7,,53,36.4
143,措备,2024-06-21 19:00,29,,56,32
143,措备,2024-06-21 20:00,28.1,,59,29.1
143,措备,2024-06-21 21:00,26.9,,63,27.3
143,措备,2024-06-21 22:00,25.3,,68,25.8
143,措备,2024-06-21 23:00,24.5,,72,25.5
143,措备,2024-06-22 00:00,24.5,,72,25.2
143,措备,2024-06-22 01:00,24.2,,73,24.7
143,措备,2024-06-22 02:00,23.5,,76,23.8
143,措备,2024-06-22 03:00,23.4,,78,23.9
143,措备,2024-06-22 04:00,23.2,,78,23.8
143,措备,2024-06-22 05:00,23.1,,78,23.9
143,措备,2024-06-22 06:00,22.8,,80,24.1
143,措备,2024-06-22 07:00,23.1,,79,24.9
143,措备,2024-06-22 08:00,23.9,,75,28.3
143,措备,2024-06-22 09:00,24,0,76,26.4
143,措备,2024-06-22 10:00,22.6,3.2,93,24.6
143,措备,2024-06-22 11:00,22.4,3.7,93,25.2
143,措备,2024-06-22 12:00,22.6,1.1,95,25.6
143,措备,2024-06-22 13:00,22.6,.7,94,25.7
143,措备,2024-06-22 14:00,22.8,1.8,94,25.4
143,措备,2024-06-22 15:00,23.3,2.1,93,26.2
143,措备,2024-06-22 16:00,23.9,1,93,27.7
143,措备,2024-06-22 17:00,23.9,.9,94,26
143,措备,2024-06-22 18:00,23.8,3.2,95,25.4
143,措备,2024-06-22 19:00,24,1.4,95,25.2
143,措备,2024-06-22 20:00,23.9,1.1,96,24.8
143,措备,2024-06-22 21:00,23.6,1,96,24.6
143,措备,2024-06-22 22:00,23.4,,96,24.2
143,措备,2024-06-22 23:00,23.4,,96,23.7
143,措备,2024-06-23 00:00,23.4,,96,23.4
143,措备,2024-06-23 01:00,23.5,,96,23.7
143,措备,2024-06-23 02:00,23.6,,97,23.9
143,措备,2024-06-23 03:00,23.4,,97,23.6
143,措备,2024-06-23 04:00,23.4,,97,23.7
143,措备,2024-06-23 05:00,23.6,,97,23.9
143,措备,2024-06-23 06:00,23.8,,96,24.7
143,措备,2024-06-23 07:00,24.3,,91,26.3
143,措备,2024-06-23 08:00,24.7,,87,26.5
143,措备,2024-06-23 09:00,25.8,,83,28.4
143,措备,2024-06-23 10:00,26.3,,76,27.6
143,措备,2024-06-23 11:00,26.6,,73,27.6
143,措备,2024-06-23 12:00,27.5,,70,30.8
143,措备,2024-06-23 13:00,27.4,0,72,29.2
143,措备,2024-06-23 14:00,26.8,.1,78,29
143,措备,2024-06-23 15:00,28.8,,66,34.4
143,措备,2024-06-23 16:00,28.4,,64,30.8
143,措备,2024-06-23 17:00,29.7,,58,29.2
143,措备,2024-06-23 18:00,29.5,,58,29.4
143,措备,2024-06-23 19:00,28.8,,60,26.2
143,措备,2024-06-23 20:00,27.6,,62,24.4
143,措备,2024-06-23 21:00,26.6,,67,23.6
143,措备,2024-06-23 22:00,25,,78,23.1
143,措备,2024-06-23 23:00,24.3,,80,22.7
143,措备,2024-06-24 00:00,23.6,,84,22.3
143,措备,2024-06-24 01:00,22.9,,86,21.9
143,措备,2024-06-24 02:00,22.4,,89,21.6
143,措备,2024-06-24 03:00,22.1,,89,21.6
143,措备,2024-06-24 04:00,21.9,,90,21.9
143,措备,2024-06-24 05:00,21.9,,90,21.5
143,措备,2024-06-24 06:00,21.9,,89,22.2
143,措备,2024-06-24 07:00,23.6,,83,25.3
143,措备,2024-06-24 08:00,24.8,,76,27.9
143,措备,2024-06-24 09:00,26.6,,67,30.4
143,措备,2024-06-24 10:00,27.3,,64,31.9
143,措备,2024-06-24 11:00,28.3,,60,35.9
143,措备,2024-06-24 12:00,29.1,,58,37.7
143,措备,2024-06-24 13:00,30.6,,52,36.8
143,措备,2024-06-24 14:00,31.5,,47,40.1
143,措备,2024-06-24 15:00,32.5,,48,43.9
143,措备,2024-06-24 16:00,32.1,,49,41
143,措备,2024-06-24 17:00,30.2,,56,34.6
143,措备,2024-06-24 18:00,29.6,,58,31.8
143,措备,2024-06-24 19:00,28.8,,57,29.1
143,措备,2024-06-24 20:00,28,,62,27.4
143,措备,2024-06-24 21:00,27.4,,65,26.3
143,措备,2024-06-24 22:00,26.9,,47,24.8
143,措备,2024-06-24 23:00,26.2,,50,24
143,措备,2024-06-25 00:00,25.5,,46,23.2
143,措备,2024-06-25 01:00,23.9,,52,22.2
143,措备,2024-06-25 02:00,22.9,,57,21.4
143,措备,2024-06-25 03:00,22.1,,62,20.9
143,措备,2024-06-25 04:00,21.7,,60,20.1
143,措备,2024-06-25 05:00,21.6,,59,19.7
143,措备,2024-06-25 06:00,21.1,,62,20.1
143,措备,2024-06-25 07:00,21.4,,62,22.5
143,措备,2024-06-25 08:00,22.6,,58,28.3
143,措备,2024-06-25 09:00,23.8,,49,32.2
143,措备,2024-06-25 10:00,25.2,,46,36.6
143,措备,2024-06-25 11:00,25.5,,42,38.6
143,措备,2024-06-25 12:00,26.5,,41,41.6
143,措备,2024-06-25 13:00,27.8,,33,44
143,措备,2024-06-25 14:00,28.5,,33,43.5
143,措备,2024-06-25 15:00,28.8,,35,44.1
143,措备,2024-06-25 16:00,29,,34,38.9
143,措备,2024-06-25 17:00,28,,35,32.9
143,措备,2024-06-25 18:00,27.1,,40,29.8
143,措备,2024-06-25 19:00,26.9,,41,27.4
143,措备,2024-06-25 20:00,25.8,,46,25.4
143,措备,2024-06-25 21:00,25.3,,47,23.8
143,措备,2024-06-25 22:00,24.4,,51,22.9
143,措备,2024-06-25 23:00,24.6,,49,22.5
143,措备,2024-06-26 00:00,23.3,,55,21.7
143,措备,2024-06-26 01:00,21.8,,65,20.7
143,措备,2024-06-26 02:00,21,,63,19.8
143,措备,2024-06-26 03:00,20.8,,62,19.4
143,措备,2024-06-26 04:00,20.9,,62,19
143,措备,2024-06-26 05:00,20.7,,64,18.6
143,措备,2024-06-26 06:00,20.2,,68,19.5
143,措备,2024-06-26 07:00,22.1,,63,23.2
143,措备,2024-06-26 08:00,23.2,,59,28.8
143,措备,2024-06-26 09:00,24.6,,54,34.9
143,措备,2024-06-26 10:00,25.2,,53,37.9
143,措备,2024-06-26 11:00,26.3,,51,44.8
143,措备,2024-06-26 12:00,27.7,,47,50.2
143,措备,2024-06-26 13:00,28.3,,44,52.1
143,措备,2024-06-26 14:00,28.7,,38,49.3
143,措备,2024-06-26 15:00,29.4,,35,48.7
143,措备,2024-06-26 16:00,30.7,,33,47.6
143,措备,2024-06-26 17:00,29.4,,36,33.8
143,措备,2024-06-26 18:00,29,,35,31.3
143,措备,2024-06-26 19:00,27.7,,47,28.3
143,措备,2024-06-26 20:00,26.5,,50,25.3
143,措备,2024-06-26 21:00,25.1,,52,22.7
143,措备,2024-06-26 22:00,24.4,,51,21.3
143,措备,2024-06-26 23:00,23.2,,61,20
143,措备,2024-06-27 00:00,21.9,,66,19
143,措备,2024-06-27 01:00,20.9,,68,18
143,措备,2024-06-27 02:00,20,,74,17.3
143,措备,2024-06-27 03:00,19.4,,74,17.1
143,措备,2024-06-27 04:00,18.7,,78,16.7
143,措备,2024-06-27 05:00,18.3,,78,16.6
143,措备,2024-06-27 06:00,18.3,,81,19.9
143,措备,2024-06-27 07:00,19.4,,77,23.6
143,措备,2024-06-27 08:00,21,,70,27.3
143,措备,2024-06-27 09:00,22.4,,59,29.3
143,措备,2024-06-27 10:00,23.8,,55,32.4
143,措备,2024-06-27 11:00,24.6,,50,32.1
143,措备,2024-06-27 12:00,25.4,,50,33.9
143,措备,2024-06-27 13:00,25.7,,51,32.1
143,措备,2024-06-27 14:00,26.1,,51,33.2
143,措备,2024-06-27 15:00,25.9,,55,30.7
143,措备,2024-06-27 16:00,26,,54,29.7
143,措备,2024-06-27 17:00,25.9,,56,28.9
143,措备,2024-06-27 18:00,25.5,,56,28.2
143,措备,2024-06-27 19:00,24.7,,58,26
143,措备,2024-06-27 20:00,23.7,,56,24.4
143,措备,2024-06-27 21:00,20,2.9,89,20.9
143,措备,2024-06-27 22:00,19.6,1.8,94,20.9
143,措备,2024-06-27 23:00,19.4,0,92,20.6
143,措备,2024-06-28 00:00,19.3,,91,20.3
143,措备,2024-06-28 01:00,19.1,,94,19.9
143,措备,2024-06-28 02:00,18.9,,95,19.6
143,措备,2024-06-28 03:00,18.5,,94,19.3
143,措备,2024-06-28 04:00,18.5,,95,19.2
143,措备,2024-06-28 05:00,18.2,,94,19
143,措备,2024-06-28 06:00,18.5,,94,20.1
143,措备,2024-06-28 07:00,20.3,,86,27.5
143,措备,2024-06-28 08:00,22.1,,78,34.4
143,措备,2024-06-28 09:00,23.6,,70,39.4
143,措备,2024-06-28 10:00,24.9,,66,41.5
143,措备,2024-06-28 11:00,27.5,,54,46.1
143,措备,2024-06-28 12:00,29.2,,47,46.3
143,措备,2024-06-28 13:00,30.4,,38,52.6
143,措备,2024-06-28 14:00,31.7,,37,55.1
143,措备,2024-06-28 15:00,32.2,,36,52.6
143,措备,2024-06-28 16:00,32.9,,35,49.6
143,措备,2024-06-28 17:00,34.1,,30,35.8
143,措备,2024-06-28 18:00,32.9,,37,35.1
143,措备,2024-06-28 19:00,31.2,,43,31.8
143,措备,2024-06-28 20:00,29.4,,54,29.3
143,措备,2024-06-28 21:00,27.8,,63,27.4
143,措备,2024-06-28 22:00,26.7,,66,26
143,措备,2024-06-28 23:00,25.8,,69,24.9
143,措备,2024-06-29 00:00,25.1,,70,24.2
143,措备,2024-06-29 01:00,24.4,,76,23.5
143,措备,2024-06-29 02:00,23.7,,79,23
143,措备,2024-06-29 03:00,23.1,,80,22.5
143,措备,2024-06-29 04:00,22.7,,81,22.1
143,措备,2024-06-29 05:00,22.3,,83,21.8
143,措备,2024-06-29 06:00,22.5,,83,22.4
143,措备,2024-06-29 07:00,23.6,,76,24.8
143,措备,2024-06-29 08:00,25.7,,68,33.2
143,措备,2024-06-29 09:00,26.7,,63,38
143,措备,2024-06-29 10:00,26.5,,66,36.5
143,措备,2024-06-29 11:00,27.3,,63,37.2
143,措备,2024-06-29 12:00,28.4,,55,40.5
143,措备,2024-06-29 13:00,29.4,,54,52.2
143,措备,2024-06-29 14:00,28.2,,62,36.2
143,措备,2024-06-29 15:00,25,0,84,28.8
143,措备,2024-06-29 16:00,25,0,80,27.1
143,措备,2024-06-29 17:00,24.1,0,88,25.9
143,措备,2024-06-29 18:00,23.9,.5,92,24.7
143,措备,2024-06-29 19:00,23.6,3.5,94,24.4
143,措备,2024-06-29 20:00,23.3,3.8,95,23.8
143,措备,2024-06-29 21:00,23.2,3.6,95,23.9
143,措备,2024-06-29 22:00,23.1,3.1,97,23.8
143,措备,2024-06-29 23:00,23.1,5.6,97,23.8
143,措备,2024-06-30 00:00,23.5,.2,95,24
143,措备,2024-06-30 01:00,23.8,.2,96,24.2
143,措备,2024-06-30 02:00,24,.6,96,24.3
143,措备,2024-06-30 03:00,24.2,0,95,24.4
143,措备,2024-06-30 04:00,24.2,.2,94,24.4
143,措备,2024-06-30 05:00,24.3,.2,94,24.5
143,措备,2024-06-30 06:00,24.4,.2,93,24.5
143,措备,2024-06-30 07:00,24.4,2.6,95,24.8
143,措备,2024-06-30 08:00,24.5,2.9,95,24.9
143,措备,2024-06-30 09:00,24.5,11.5,96,25.8
143,措备,2024-06-30 10:00,24.8,4.4,95,25.8
143,措备,2024-06-30 11:00,25.9,1.4,93,29.6
143,措备,2024-06-30 12:00,27.6,0,85,31.1
143,措备,2024-06-30 13:00,28.5,,73,29.8
143,措备,2024-06-30 14:00,30.9,,63,37.1
143,措备,2024-06-30 15:00,29.6,,65,31
143,措备,2024-06-30 16:00,29.2,0,69,31
143,措备,2024-06-30 17:00,27.3,.2,80,27.4
143,措备,2024-06-30 18:00,27.5,0,77,27.7
143,措备,2024-06-30 19:00,27.5,,76,26.4
143,措备,2024-06-30 20:00,27.3,,76,25.6
143,措备,2024-06-30 21:00,26.4,,83,25.4
143,措备,2024-06-30 22:00,25.8,,87,25.2
143,措备,2024-06-30 23:00,25.7,,87,25.1
143,措备,2024-07-01 00:00,25.3,,88,25
143,措备,2024-07-01 01:00,25,,88,24.8
143,措备,2024-07-01 02:00,24.6,,90,24.5
143,措备,2024-07-01 03:00,24.8,,89,24.1
143,措备,2024-07-01 04:00,24.6,,90,24.4
143,措备,2024-07-01 05:00,24.5,0,90,24.2
143,措备,2024-07-01 06:00,24.6,,84,23.9
143,措备,2024-07-01 07:00,25.6,,79,26.1
143,措备,2024-07-01 08:00,26.2,,70,28.8
143,措备,2024-07-01 09:00,27.2,,64,31.9
143,措备,2024-07-01 10:00,27.9,,61,34
143,措备,2024-07-01 11:00,29,,55,36.7
143,措备,2024-07-01 12:00,30.3,,53,40.6
143,措备,2024-07-01 13:00,30.8,,50,40.1
143,措备,2024-07-01 14:00,32.1,,47,42.7
143,措备,2024-07-01 15:00,31.7,,48,37.6
143,措备,2024-07-01 16:00,31.5,,48,34.6
143,措备,2024-07-01 17:00,31.6,,49,34.2
143,措备,2024-07-01 18:00,31.3,,49,32.7
143,措备,2024-07-01 19:00,31,,51,30.4
143,措备,2024-07-01 20:00,29.7,,56,28
143,措备,2024-07-01 21:00,28.3,,67,27.3
143,措备,2024-07-01 22:00,27.6,,69,26.3
143,措备,2024-07-01 23:00,26.7,,72,25.7
143,措备,2024-07-02 00:00,26.1,,74,25.3
143,措备,2024-07-02 01:00,25.8,,79,25.3
143,措备,2024-07-02 02:00,25.7,,82,25.2
143,措备,2024-07-02 03:00,25.5,,82,25
143,措备,2024-07-02 04:00,24.7,0,87,24.5
143,措备,2024-07-02 05:00,24,.5,90,24.2
143,措备,2024-07-02 06:00,22.7,3.5,93,23.3
143,措备,2024-07-02 07:00,21.9,12.1,96,22.7
143,措备,2024-07-02 08:00,22.1,1.1,92,23
143,措备,2024-07-02 09:00,22.7,0,90,24.2
143,措备,2024-07-02 10:00,22.5,1.3,92,24.1
143,措备,2024-07-02 11:00,22.6,3.5,94,24.9
143,措备,2024-07-02 12:00,23.7,.1,92,27.3
143,措备,2024-07-02 13:00,25,,85,30.7
143,措备,2024-07-02 14:00,25.4,,85,29.4
143,措备,2024-07-02 15:00,26.6,,81,29.3
143,措备,2024-07-02 16:00,27.3,,80,29.5
143,措备,2024-07-02 17:00,27.8,,78,29.5
143,措备,2024-07-02 18:00,27.5,,79,28.1
143,措备,2024-07-02 19:00,26.4,,82,26.8
143,措备,2024-07-02 20:00,25.6,,85,25.6
143,措备,2024-07-02 21:00,25.3,,86,25.1
143,措备,2024-07-02 22:00,25.6,,85,25.1
143,措备,2024-07-02 23:00,26.3,,82,25.2
143,措备,2024-07-03 00:00,27.2,,75,25
143,措备,2024-07-03 01:00,27.4,,74,25
143,措备,2024-07-03 02:00,27.2,,75,25.1
143,措备,2024-07-03 03:00,27.1,,76,25.2
143,措备,2024-07-03 04:00,27.3,0,75,25.2
143,措备,2024-07-03 05:00,27.4,0,75,25.3
143,措备,2024-07-03 06:00,27.9,,72,25.4
143,措备,2024-07-03 07:00,25.4,8.5,91,25.3
143,措备,2024-07-03 08:00,25,3.9,96,25.7
143,措备,2024-07-03 09:00,26.4,,90,29.4
143,措备,2024-07-03 10:00,28.8,,80,35.1
143,措备,2024-07-03 11:00,29,,72,31.5
143,措备,2024-07-03 12:00,30.1,,67,36.7
143,措备,2024-07-03 13:00,31.4,,59,38.5
143,措备,2024-07-03 14:00,32.6,,50,38
143,措备,2024-07-03 15:00,32.6,,50,35.5
143,措备,2024-07-03 16:00,33.4,,48,36
143,措备,2024-07-03 17:00,33.6,,46,31.7
143,措备,2024-07-03 18:00,32.9,,47,30
143,措备,2024-07-03 19:00,31.5,,50,27.9
143,措备,2024-07-03 20:00,30.3,,57,26.7
143,措备,2024-07-03 21:00,28.5,,64,26.3
143,措备,2024-07-03 22:00,27.7,,66,25.4
143,措备,2024-07-03 23:00,26.9,,70,24.9
143,措备,2024-07-04 00:00,25.9,,77,24.4
143,措备,2024-07-04 01:00,24.7,,79,23.7
143,措备,2024-07-04 02:00,24.3,,78,23.3
143,措备,2024-07-04 03:00,24.1,,80,22.9
143,措备,2024-07-04 04:00,23.6,,82,22.6
143,措备,2024-07-04 05:00,23.1,,84,22.2
143,措备,2024-07-04 06:00,23.2,,84,22.7
143,措备,2024-07-04 07:00,25,,79,25.4
143,措备,2024-07-04 08:00,26.3,,75,29.6
143,措备,2024-07-04 09:00,28.1,,60,33.2
143,措备,2024-07-04 10:00,29.4,,55,35.6
143,措备,2024-07-04 11:00,30.2,,53,39.2
143,措备,2024-07-04 12:00,31.6,,47,42.3
143,措备,2024-07-04 13:00,32.8,,44,44.2
143,措备,2024-07-04 14:00,33.8,,42,45.6
143,措备,2024-07-04 15:00,33.7,,46,43.1
143,措备,2024-07-04 16:00,33.1,,51,37.3
143,措备,2024-07-04 17:00,34.3,,49,35
143,措备,2024-07-04 18:00,33.3,,53,34.5
143,措备,2024-07-04 19:00,32,,60,32.2
143,措备,2024-07-04 20:00,30.4,,66,29.8
143,措备,2024-07-04 21:00,29.8,,68,28.5
143,措备,2024-07-04 22:00,28.9,,71,27.7
143,措备,2024-07-04 23:00,28.6,,69,27
143,措备,2024-07-05 00:00,27.8,,74,26.6
143,措备,2024-07-05 01:00,27.2,,77,25.9
143,措备,2024-07-05 02:00,27.1,,77,25.6
143,措备,2024-07-05 03:00,26.7,,79,25.8
143,措备,2024-07-05 04:00,26.7,0,77,25.8
143,措备,2024-07-05 05:00,27.2,0,76,25.6
143,措备,2024-07-05 06:00,27,.5,74,25.2
143,措备,2024-07-05 07:00,27.6,,70,25.3
143,措备,2024-07-05 08:00,28.8,,66,30.1
143,措备,2024-07-05 09:00,29.3,,64,34.3
143,措备,2024-07-05 10:00,29.8,,59,35
143,措备,2024-07-05 11:00,29.9,,55,35.4
143,措备,2024-07-05 12:00,31.2,,49,42.2
143,措备,2024-07-05 13:00,31.8,,50,42.8
143,措备,2024-07-05 14:00,32.1,,48,41.7
143,措备,2024-07-05 15:00,31.7,,49,38.3
143,措备,2024-07-05 16:00,31.8,,49,35.9
143,措备,2024-07-05 17:00,31.5,,49,33.5
143,措备,2024-07-05 18:00,31.5,,51,32.8
143,措备,2024-07-05 19:00,30,,53,30.2
143,措备,2024-07-05 20:00,29,,56,28.1
143,措备,2024-07-05 21:00,28.8,,56,27
143,措备,2024-07-05 22:00,28.5,,57,26.2
143,措备,2024-07-05 23:00,26.9,,66,25.8
143,措备,2024-07-06 00:00,26,,71,25.4
143,措备,2024-07-06 01:00,25.5,,72,25
143,措备,2024-07-06 02:00,25.3,,74,24.9
143,措备,2024-07-06 03:00,25,,76,24.4
143,措备,2024-07-06 04:00,24.7,,76,24.3
143,措备,2024-07-06 05:00,24.7,,79,24.1
143,措备,2024-07-06 06:00,24.8,,79,24.6
143,措备,2024-07-06 07:00,25.9,,77,26.5
143,措备,2024-07-06 08:00,28.3,,69,31.7
143,措备,2024-07-06 09:00,29.9,,67,37.4
143,措备,2024-07-06 10:00,29,,69,33.1
143,措备,2024-07-06 11:00,29.9,,66,34.9
143,措备,2024-07-06 12:00,31.2,,61,39.4
143,措备,2024-07-06 13:00,32.3,,54,43.4
143,措备,2024-07-06 14:00,32.3,,56,41
143,措备,2024-07-06 15:00,32.2,,58,41.9
143,措备,2024-07-06 16:00,31.7,,60,40.3
143,措备,2024-07-06 17:00,31.3,,62,37.2
143,措备,2024-07-06 18:00,30.6,,63,34.1
143,措备,2024-07-06 19:00,30,,66,32.1
143,措备,2024-07-06 20:00,28.5,,71,29.6
143,措备,2024-07-06 21:00,28,,74,28.3
143,措备,2024-07-06 22:00,27.8,,75,27.7
143,措备,2024-07-06 23:00,27.8,,74,27.2
143,措备,2024-07-07 00:00,27.7,,75,26.7
143,措备,2024-07-07 01:00,27.2,,78,26.3
143,措备,2024-07-07 02:00,26.8,,80,26
143,措备,2024-07-07 03:00,26.6,,80,25.7
143,措备,2024-07-07 04:00,26.6,,81,25.7
143,措备,2024-07-07 05:00,26.4,,82,25.6
143,措备,2024-07-07 06:00,26.5,,82,26.2
143,措备,2024-07-07 07:00,27.5,,78,27.9
143,措备,2024-07-07 08:00,29.5,,70,32.3
143,措备,2024-07-07 09:00,30.5,,64,34.9
143,措备,2024-07-07 10:00,30.6,,66,34.9
143,措备,2024-07-07 11:00,31.6,,61,34.8
143,措备,2024-07-07 12:00,30.5,,69,35.3
143,措备,2024-07-07 13:00,27.6,0,73,30.3
143,措备,2024-07-07 14:00,27.1,7.9,77,34.9
143,措备,2024-07-07 15:00,30.5,,69,36.8
143,措备,2024-07-07 16:00,31.8,,66,34.8
143,措备,2024-07-07 17:00,31.1,,70,32.8
143,措备,2024-07-07 18:00,31.1,,70,32.1
143,措备,2024-07-07 19:00,30,,72,29.6
143,措备,2024-07-07 20:00,29,,75,27.9
143,措备,2024-07-07 21:00,28.9,,74,27.5
143,措备,2024-07-07 22:00,28.4,,75,27
143,措备,2024-07-07 23:00,27.9,,78,26.6
143,措备,2024-07-08 00:00,27.4,,81,26.5
143,措备,2024-07-08 01:00,27.1,,82,26.3
143,措备,2024-07-08 02:00,26.6,,85,26.2
143,措备,2024-07-08 03:00,26.5,,85,26.1
143,措备,2024-07-08 04:00,26.5,,84,26.1
143,措备,2024-07-08 05:00,26.6,,83,26
143,措备,2024-07-08 06:00,26.8,,82,25.9
143,措备,2024-07-08 07:00,26.7,,82,26.5
143,措备,2024-07-08 08:00,26.8,,83,26.7
143,措备,2024-07-08 09:00,27.6,,78,28.6
143,措备,2024-07-08 10:00,27.8,,77,29.1
143,措备,2024-07-08 11:00,28.2,,76,29.4
143,措备,2024-07-08 12:00,28.8,,72,30.5
143,措备,2024-07-08 13:00,28.7,,71,29.2
143,措备,2024-07-08 14:00,28.7,0,74,29.7
143,措备,2024-07-08 15:00,27.6,.1,84,28.9
143,措备,2024-07-08 16:00,26.9,1,88,28.5
143,措备,2024-07-08 17:00,27,.6,86,28.6
143,措备,2024-07-08 18:00,26.9,.3,89,28.1
143,措备,2024-07-08 19:00,26.8,0,88,27.7
143,措备,2024-07-08 20:00,26.2,,91,26.7
143,措备,2024-07-08 21:00,26.5,,86,26.3
143,措备,2024-07-08 22:00,26.7,,87,26.5
143,措备,2024-07-08 23:00,26.7,,87,26.4
143,措备,2024-07-09 00:00,27.2,.4,83,26.1
143,措备,2024-07-09 01:00,25.2,1,94,25.7
143,措备,2024-07-09 02:00,23.6,44.4,97,24.4
143,措备,2024-07-09 03:00,23.5,15.6,98,24.1
143,措备,2024-07-09 04:00,23.7,29,98,24.4
143,措备,2024-07-09 05:00,23.7,33.2,99,24.2
143,措备,2024-07-09 06:00,23.6,13.3,98,24.1
143,措备,2024-07-09 07:00,23.7,10.7,98,24.2
143,措备,2024-07-09 08:00,23.9,6.1,98,24.6
143,措备,2024-07-09 09:00,24.1,3.6,97,25
143,措备,2024-07-09 10:00,24.5,2.9,97,26
143,措备,2024-07-09 11:00,25.2,2.7,96,28.7
143,措备,2024-07-09 12:00,26.3,0,88,28.9
143,措备,2024-07-09 13:00,25.7,.1,92,28
143,措备,2024-07-09 14:00,25.9,.8,87,28.1
143,措备,2024-07-09 15:00,25.8,.1,87,27.2
143,措备,2024-07-09 16:00,25.4,1.3,90,27.1
143,措备,2024-07-09 17:00,25.7,0,86,27.3
143,措备,2024-07-09 18:00,25.3,.4,92,26.5
143,措备,2024-07-09 19:00,24.5,3.7,92,24.9
143,措备,2024-07-09 20:00,23.8,7.9,95,24.7
143,措备,2024-07-09 21:00,23.6,.2,94,24.5
143,措备,2024-07-09 22:00,23.1,5,95,23.7
143,措备,2024-07-09 23:00,22.8,8.8,96,23.6
143,措备,2024-07-10 00:00,22.8,.5,96,23.6
143,措备,2024-07-10 01:00,22.5,1.6,97,23.3
143,措备,2024-07-10 02:00,22.5,.2,97,23.2
143,措备,2024-07-10 03:00,22,1,97,22.7
143,措备,2024-07-10 04:00,22.5,0,95,22.8
143,措备,2024-07-10 05:00,23,3.9,96,23.1
143,措备,2024-07-10 06:00,24.6,5.1,92,23.8
143,措备,2024-07-10 07:00,23.4,37.7,98,23.7
143,措备,2024-07-10 08:00,23,12.3,97,23.8
143,措备,2024-07-10 09:00,22.5,3.5,96,24.7
143,措备,2024-07-10 10:00,22.4,.4,95,24.9
