瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),瘤搁柯档(∑C)
143,措备,2025-06-16 16:00,29,,57,31.1
143,措备,2025-06-16 17:00,28.9,,55,28.8
143,措备,2025-06-16 18:00,28.3,,57,27.2
143,措备,2025-06-16 19:00,27.6,,58,25
143,措备,2025-06-16 20:00,26.5,,59,23.5
143,措备,2025-06-16 21:00,24.3,,74,22.8
143,措备,2025-06-16 22:00,23.6,,76,22.3
143,措备,2025-06-16 23:00,22.7,,81,21.8
143,措备,2025-06-17 00:00,22.1,,82,21.3
143,措备,2025-06-17 01:00,21.3,,87,20.9
143,措备,2025-06-17 02:00,21.1,,89,20.5
143,措备,2025-06-17 03:00,20.6,,87,20
143,措备,2025-06-17 04:00,20.3,,87,19.8
143,措备,2025-06-17 05:00,19.9,,90,19.7
143,措备,2025-06-17 06:00,20.1,,89,20.5
143,措备,2025-06-17 07:00,22.2,,83,23.3
143,措备,2025-06-17 08:00,24.2,,69,28.2
143,措备,2025-06-17 09:00,25.4,,63,31.6
143,措备,2025-06-17 10:00,26.5,,59,35.1
143,措备,2025-06-17 11:00,27.4,,58,33
143,措备,2025-06-17 12:00,28.4,,57,33.9
143,措备,2025-06-17 13:00,29.5,,55,36.9
143,措备,2025-06-17 14:00,29,,58,33.7
143,措备,2025-06-17 15:00,29.1,,59,33
143,措备,2025-06-17 16:00,29.3,,60,32.7
143,措备,2025-06-17 17:00,29.1,,60,31.2
143,措备,2025-06-17 18:00,28.6,,62,29.2
143,措备,2025-06-17 19:00,27.8,,64,27.2
143,措备,2025-06-17 20:00,26.7,,68,25.4
143,措备,2025-06-17 21:00,25.6,,72,24.6
143,措备,2025-06-17 22:00,25.2,,74,23.8
143,措备,2025-06-17 23:00,24.2,,79,23.2
143,措备,2025-06-18 00:00,23.7,,78,22.6
143,措备,2025-06-18 01:00,23.1,,83,22.6
143,措备,2025-06-18 02:00,22.7,,85,22.2
143,措备,2025-06-18 03:00,22.2,,88,21.8
143,措备,2025-06-18 04:00,21.8,,89,21.4
143,措备,2025-06-18 05:00,22.6,,83,21.1
143,措备,2025-06-18 06:00,22.1,,85,21.5
143,措备,2025-06-18 07:00,22.7,,81,23.1
143,措备,2025-06-18 08:00,23.7,,74,24.9
143,措备,2025-06-18 09:00,24.7,,70,28.7
143,措备,2025-06-18 10:00,26.9,,60,33.2
143,措备,2025-06-18 11:00,28.1,,54,36.7
143,措备,2025-06-18 12:00,29.8,,45,39.1
143,措备,2025-06-18 13:00,30.7,,40,39.8
143,措备,2025-06-18 14:00,31.4,,43,40.1
143,措备,2025-06-18 15:00,32.7,,40,39.6
143,措备,2025-06-18 16:00,32,,39,35.5
143,措备,2025-06-18 17:00,32.4,,40,32.8
143,措备,2025-06-18 18:00,32.1,,39,31.3
143,措备,2025-06-18 19:00,31,,40,28.3
143,措备,2025-06-18 20:00,29.5,,46,26.3
143,措备,2025-06-18 21:00,27.6,,54,25.2
143,措备,2025-06-18 22:00,25.8,,62,24.4
143,措备,2025-06-18 23:00,25.3,,63,23.7
143,措备,2025-06-19 00:00,24.3,,68,22.9
143,措备,2025-06-19 01:00,23.6,,70,22.6
143,措备,2025-06-19 02:00,23.3,,73,22
143,措备,2025-06-19 03:00,22.5,,79,21.6
143,措备,2025-06-19 04:00,21.8,,82,21.2
143,措备,2025-06-19 05:00,21.2,,84,20.8
143,措备,2025-06-19 06:00,21.3,,84,21.1
143,措备,2025-06-19 07:00,23.4,,76,23.9
143,措备,2025-06-19 08:00,24.8,,68,28.6
143,措备,2025-06-19 09:00,27.1,,61,35.5
143,措备,2025-06-19 10:00,28.8,,55,43
143,措备,2025-06-19 11:00,30.1,,52,47.9
143,措备,2025-06-19 12:00,31,,47,47.4
143,措备,2025-06-19 13:00,31.8,,48,51.8
143,措备,2025-06-19 14:00,33.3,,36,55
143,措备,2025-06-19 15:00,32.6,,37,42.6
143,措备,2025-06-19 16:00,32.2,,41,39.1
143,措备,2025-06-19 17:00,32.3,,44,39.9
143,措备,2025-06-19 18:00,30.8,,52,36.6
143,措备,2025-06-19 19:00,29.6,,58,29.9
143,措备,2025-06-19 20:00,28.4,,60,27.3
143,措备,2025-06-19 21:00,27.7,,63,26.2
143,措备,2025-06-19 22:00,27.1,,68,25.5
143,措备,2025-06-19 23:00,26.9,,67,25.2
143,措备,2025-06-20 00:00,26.6,,70,25.5
143,措备,2025-06-20 01:00,26.3,,73,25.3
143,措备,2025-06-20 02:00,26,,74,25.1
143,措备,2025-06-20 03:00,26.1,,73,25.1
143,措备,2025-06-20 04:00,26.1,,74,24.9
143,措备,2025-06-20 05:00,25.8,0,76,24.6
143,措备,2025-06-20 06:00,25.9,,76,25.2
143,措备,2025-06-20 07:00,26.5,,73,25.9
143,措备,2025-06-20 08:00,26.9,,71,26.9
143,措备,2025-06-20 09:00,27.8,,68,30.2
143,措备,2025-06-20 10:00,27.9,,68,30.5
143,措备,2025-06-20 11:00,28.7,,64,32.3
143,措备,2025-06-20 12:00,29.2,,61,34.8
143,措备,2025-06-20 13:00,29.1,,61,32.8
143,措备,2025-06-20 14:00,29.1,,62,33.2
143,措备,2025-06-20 15:00,28.9,0,62,33.5
143,措备,2025-06-20 16:00,28.5,0,64,31.1
143,措备,2025-06-20 17:00,28.2,0,64,28.1
143,措备,2025-06-20 18:00,26.3,0,77,26.2
143,措备,2025-06-20 19:00,26.4,0,74,25.1
143,措备,2025-06-20 20:00,26.5,0,73,24.7
143,措备,2025-06-20 21:00,26.7,0,68,24.2
143,措备,2025-06-20 22:00,25.8,.4,72,23.9
143,措备,2025-06-20 23:00,24.6,.6,81,23.7
143,措备,2025-06-21 00:00,24.1,.7,86,23.8
143,措备,2025-06-21 01:00,23.8,.6,91,23.9
143,措备,2025-06-21 02:00,24,.2,88,23.6
143,措备,2025-06-21 03:00,24.5,0,83,23.7
143,措备,2025-06-21 04:00,26.1,0,73,23.5
143,措备,2025-06-21 05:00,26.4,,71,23.5
143,措备,2025-06-21 06:00,26.7,,72,24
143,措备,2025-06-21 07:00,26.9,0,70,24.1
143,措备,2025-06-21 08:00,26,.2,77,24.6
143,措备,2025-06-21 09:00,24.3,2.2,90,24.9
143,措备,2025-06-21 10:00,23.6,8.1,94,24.5
143,措备,2025-06-21 11:00,23.8,3.8,94,25.7
143,措备,2025-06-21 12:00,24.7,.3,91,26.5
143,措备,2025-06-21 13:00,24.9,1.3,91,26.7
143,措备,2025-06-21 14:00,25.2,1.2,92,27
143,措备,2025-06-21 15:00,23.3,2.6,89,25.1
143,措备,2025-06-21 16:00,21.9,3.1,93,23.7
143,措备,2025-06-21 17:00,21,13.9,96,21.9
143,措备,2025-06-21 18:00,21.1,6,95,22.7
143,措备,2025-06-21 19:00,20.8,5.2,94,22.3
143,措备,2025-06-21 20:00,20.2,7.2,91,21.3
143,措备,2025-06-21 21:00,19.7,.5,87,21
143,措备,2025-06-21 22:00,19.1,2.1,92,20.6
143,措备,2025-06-21 23:00,18.6,3.1,95,19.8
143,措备,2025-06-22 00:00,18.3,12.5,96,19.5
143,措备,2025-06-22 01:00,18.3,6.1,96,19.3
143,措备,2025-06-22 02:00,18.1,2.1,94,19.6
143,措备,2025-06-22 03:00,18,.1,93,19.7
143,措备,2025-06-22 04:00,18.2,.1,94,19.6
143,措备,2025-06-22 05:00,18.1,,94,19.5
143,措备,2025-06-22 06:00,18,,94,19.6
143,措备,2025-06-22 07:00,18.4,,93,20.5
143,措备,2025-06-22 08:00,19.1,,91,22.1
143,措备,2025-06-22 09:00,20.6,,86,25.9
143,措备,2025-06-22 10:00,21.8,,74,26.7
143,措备,2025-06-22 11:00,23.3,,65,30.8
143,措备,2025-06-22 12:00,25.6,,56,35.5
143,措备,2025-06-22 13:00,26.9,,45,34.9
143,措备,2025-06-22 14:00,26.8,,46,31.3
143,措备,2025-06-22 15:00,26.4,,49,29.4
143,措备,2025-06-22 16:00,26.2,,52,28.5
143,措备,2025-06-22 17:00,26.8,,43,27
143,措备,2025-06-22 18:00,27.1,,46,26.7
143,措备,2025-06-22 19:00,27,,47,25.5
143,措备,2025-06-22 20:00,25.4,,57,22.8
143,措备,2025-06-22 21:00,23.1,,69,21.8
143,措备,2025-06-22 22:00,21.9,,76,21.2
143,措备,2025-06-22 23:00,21.1,,80,20.8
143,措备,2025-06-23 00:00,20.1,,85,20.1
143,措备,2025-06-23 01:00,19.5,,88,19.5
143,措备,2025-06-23 02:00,18.8,,92,19
143,措备,2025-06-23 03:00,18.5,,92,18.6
143,措备,2025-06-23 04:00,18.1,,93,18.3
143,措备,2025-06-23 05:00,17.8,,94,18
143,措备,2025-06-23 06:00,18.4,,92,18.6
143,措备,2025-06-23 07:00,20.7,,83,21.9
143,措备,2025-06-23 08:00,23.2,,73,26.8
143,措备,2025-06-23 09:00,24.7,,64,31
143,措备,2025-06-23 10:00,26.2,,54,34.6
143,措备,2025-06-23 11:00,27.8,,52,37.3
143,措备,2025-06-23 12:00,28.6,,43,39.9
143,措备,2025-06-23 13:00,29.8,,38,40.6
143,措备,2025-06-23 14:00,30.4,,37,40.8
143,措备,2025-06-23 15:00,31.3,,37,40.1
143,措备,2025-06-23 16:00,31,,39,34.6
143,措备,2025-06-23 17:00,30.4,,41,30.3
143,措备,2025-06-23 18:00,30.1,,40,29.2
143,措备,2025-06-23 19:00,28.9,,42,25.5
143,措备,2025-06-23 20:00,27.3,,43,23.5
143,措备,2025-06-23 21:00,25.6,,51,22.7
143,措备,2025-06-23 22:00,24.3,,57,21.9
143,措备,2025-06-23 23:00,23.3,,63,20.9
143,措备,2025-06-24 00:00,22.3,,69,20.5
143,措备,2025-06-24 01:00,21.3,,72,20
143,措备,2025-06-24 02:00,20.5,,78,19.5
143,措备,2025-06-24 03:00,19.9,,81,19.3
143,措备,2025-06-24 04:00,19.4,,83,19
143,措备,2025-06-24 05:00,18.6,,85,18.5
143,措备,2025-06-24 06:00,18.6,,86,19.2
143,措备,2025-06-24 07:00,19.4,,81,21.1
143,措备,2025-06-24 08:00,20.8,,76,24.2
143,措备,2025-06-24 09:00,22.2,,72,25.8
143,措备,2025-06-24 10:00,24.4,,57,26
143,措备,2025-06-24 11:00,24.7,,54,26.7
143,措备,2025-06-24 12:00,23.7,0,64,24.7
143,措备,2025-06-24 13:00,22.2,0,78,23.9
143,措备,2025-06-24 14:00,21.6,.1,85,23.9
143,措备,2025-06-24 15:00,20.8,.9,94,23.6
143,措备,2025-06-24 16:00,20.3,2.1,95,22.7
143,措备,2025-06-24 17:00,20,1.4,94,22
143,措备,2025-06-24 18:00,20.2,.3,91,21.5
143,措备,2025-06-24 19:00,20,.4,93,21
143,措备,2025-06-24 20:00,20.1,.1,92,20.9
143,措备,2025-06-24 21:00,20.2,.4,90,20.5
143,措备,2025-06-24 22:00,19.9,1,92,20.5
143,措备,2025-06-24 23:00,19.8,0,94,20.5
143,措备,2025-06-25 00:00,19.9,,94,20.6
143,措备,2025-06-25 01:00,19.9,,93,20.5
143,措备,2025-06-25 02:00,20,,93,20.5
143,措备,2025-06-25 03:00,20.2,0,93,20.5
143,措备,2025-06-25 04:00,20,0,95,20.5
143,措备,2025-06-25 05:00,20.2,,94,20.5
143,措备,2025-06-25 06:00,20.5,,93,20.7
143,措备,2025-06-25 07:00,20.5,.1,94,21.2
143,措备,2025-06-25 08:00,21.4,0,93,23.8
143,措备,2025-06-25 09:00,21.8,0,90,23.8
143,措备,2025-06-25 10:00,22.8,0,87,24.5
143,措备,2025-06-25 11:00,22.7,0,87,24.3
143,措备,2025-06-25 12:00,23.7,0,82,25.8
143,措备,2025-06-25 13:00,25.9,,66,33.3
143,措备,2025-06-25 14:00,27,,59,33.7
143,措备,2025-06-25 15:00,27.7,,53,32.7
143,措备,2025-06-25 16:00,28.9,,51,32.7
143,措备,2025-06-25 17:00,28.1,,51,27.9
143,措备,2025-06-25 18:00,27.5,,53,26.6
143,措备,2025-06-25 19:00,27.6,,54,25.5
143,措备,2025-06-25 20:00,24.9,,72,23.4
143,措备,2025-06-25 21:00,24,,76,22.5
143,措备,2025-06-25 22:00,23.5,,76,22.3
143,措备,2025-06-25 23:00,23.5,,75,22.3
143,措备,2025-06-26 00:00,23.6,,75,22.3
143,措备,2025-06-26 01:00,23.1,,79,22.4
143,措备,2025-06-26 02:00,22.8,,77,21.8
143,措备,2025-06-26 03:00,22.5,,78,21.7
143,措备,2025-06-26 04:00,22.2,,79,21.5
143,措备,2025-06-26 05:00,22.1,,78,21.3
143,措备,2025-06-26 06:00,22.2,,76,21.5
143,措备,2025-06-26 07:00,22.7,,73,22.8
143,措备,2025-06-26 08:00,23.2,,70,24.1
143,措备,2025-06-26 09:00,24.7,,61,29
143,措备,2025-06-26 10:00,25.4,,59,28.7
143,措备,2025-06-26 11:00,26.4,,56,33.2
143,措备,2025-06-26 12:00,27.4,,56,34.2
143,措备,2025-06-26 13:00,28.4,,52,37
143,措备,2025-06-26 14:00,29,,51,35.8
143,措备,2025-06-26 15:00,29.3,,51,36.9
143,措备,2025-06-26 16:00,29,,52,31.8
143,措备,2025-06-26 17:00,27.9,,56,29.4
143,措备,2025-06-26 18:00,27.9,,56,28.8
143,措备,2025-06-26 19:00,27.1,,59,25.9
143,措备,2025-06-26 20:00,26.1,,63,24.3
143,措备,2025-06-26 21:00,25.6,,65,23.7
143,措备,2025-06-26 22:00,25.3,,67,22.9
143,措备,2025-06-26 23:00,24.9,,69,22.7
143,措备,2025-06-27 00:00,23.3,,76,22.1
143,措备,2025-06-27 01:00,22.6,,80,21.7
143,措备,2025-06-27 02:00,21.9,,84,21.4
143,措备,2025-06-27 03:00,21.7,,85,21.1
143,措备,2025-06-27 04:00,21.3,,86,20.8
143,措备,2025-06-27 05:00,20.7,,88,20.4
143,措备,2025-06-27 06:00,20.9,,90,21.1
143,措备,2025-06-27 07:00,23,,81,23.8
143,措备,2025-06-27 08:00,24.7,,71,28.4
143,措备,2025-06-27 09:00,26.4,,62,31.7
143,措备,2025-06-27 10:00,27.4,,59,35.6
143,措备,2025-06-27 11:00,28.4,,56,38.3
143,措备,2025-06-27 12:00,29.4,,55,41.2
143,措备,2025-06-27 13:00,30.5,,51,42.6
143,措备,2025-06-27 14:00,31.4,,47,45.2
143,措备,2025-06-27 15:00,31.8,,46,44.9
143,措备,2025-06-27 16:00,32.3,,45,41.3
143,措备,2025-06-27 17:00,32.9,,44,36.2
143,措备,2025-06-27 18:00,32.4,,46,35.5
143,措备,2025-06-27 19:00,31.5,,50,31
143,措备,2025-06-27 20:00,30,,57,28.7
143,措备,2025-06-27 21:00,28.6,,63,27.5
143,措备,2025-06-27 22:00,27.4,,70,26.7
143,措备,2025-06-27 23:00,26.5,,73,25.8
143,措备,2025-06-28 00:00,25.9,,76,25.4
143,措备,2025-06-28 01:00,25.3,,78,24.8
143,措备,2025-06-28 02:00,24.9,,78,24.3
143,措备,2025-06-28 03:00,24.5,,82,23.9
143,措备,2025-06-28 04:00,24,,83,23.6
143,措备,2025-06-28 05:00,23.5,,87,23.3
143,措备,2025-06-28 06:00,23.8,,87,24
143,措备,2025-06-28 07:00,25.5,,79,27.8
143,措备,2025-06-28 08:00,26.6,,72,29.8
143,措备,2025-06-28 09:00,27.9,,68,33.7
143,措备,2025-06-28 10:00,29.7,,61,39.1
143,措备,2025-06-28 11:00,31.3,,54,42.8
143,措备,2025-06-28 12:00,31.9,,54,44.6
143,措备,2025-06-28 13:00,33.7,,53,49.7
143,措备,2025-06-28 14:00,33.2,,50,43
143,措备,2025-06-28 15:00,33.7,,51,40.5
143,措备,2025-06-28 16:00,33.4,,50,36.2
143,措备,2025-06-28 17:00,33,,50,34.7
143,措备,2025-06-28 18:00,32.5,0,58,36.4
143,措备,2025-06-28 19:00,30.5,0,65,31.3
143,措备,2025-06-28 20:00,28.9,0,73,29.6
143,措备,2025-06-28 21:00,27.8,0,80,28.2
143,措备,2025-06-28 22:00,26.7,,84,27.3
143,措备,2025-06-28 23:00,26.3,,84,26.6
143,措备,2025-06-29 00:00,26,,85,26
143,措备,2025-06-29 01:00,25.8,,85,25.6
143,措备,2025-06-29 02:00,25.7,,87,25.2
143,措备,2025-06-29 03:00,25.1,,89,25.1
143,措备,2025-06-29 04:00,24.8,,90,24.6
143,措备,2025-06-29 05:00,24.5,,91,24.3
143,措备,2025-06-29 06:00,25,,89,25.2
143,措备,2025-06-29 07:00,25.5,,87,26.3
143,措备,2025-06-29 08:00,25.8,,85,27.9
143,措备,2025-06-29 09:00,26.9,,82,32.1
143,措备,2025-06-29 10:00,28.6,,74,35
143,措备,2025-06-29 11:00,30.5,,68,43.7
143,措备,2025-06-29 12:00,31.5,,63,48.8
143,措备,2025-06-29 13:00,32.9,,56,51.8
143,措备,2025-06-29 14:00,33.9,,52,52.9
143,措备,2025-06-29 15:00,35.2,,48,51.9
143,措备,2025-06-29 16:00,36,,43,49.7
143,措备,2025-06-29 17:00,36.3,,35,40.7
143,措备,2025-06-29 18:00,36,,37,39.9
143,措备,2025-06-29 19:00,33.2,,51,34.8
143,措备,2025-06-29 20:00,32.1,,54,32.2
143,措备,2025-06-29 21:00,30.8,,60,30.4
143,措备,2025-06-29 22:00,29.9,,66,29.6
143,措备,2025-06-29 23:00,29.2,,68,28.7
143,措备,2025-06-30 00:00,28.3,,73,28
143,措备,2025-06-30 01:00,27.9,,75,27.5
143,措备,2025-06-30 02:00,27.4,,77,27.3
143,措备,2025-06-30 03:00,27,,78,26.6
143,措备,2025-06-30 04:00,26.2,,82,26.2
143,措备,2025-06-30 05:00,26,,83,25.8
143,措备,2025-06-30 06:00,26.1,,83,26
143,措备,2025-06-30 07:00,27.2,,78,28.9
143,措备,2025-06-30 08:00,28.6,,72,34.6
143,措备,2025-06-30 09:00,29.9,,66,41.1
143,措备,2025-06-30 10:00,31,,58,41.7
143,措备,2025-06-30 11:00,32.8,,54,51.1
143,措备,2025-06-30 12:00,33.5,,48,52.2
143,措备,2025-06-30 13:00,34,,45,55.5
143,措备,2025-06-30 14:00,35.4,,40,56.2
143,措备,2025-06-30 15:00,35.7,,39,54.6
143,措备,2025-06-30 16:00,36.3,,39,52
143,措备,2025-06-30 17:00,34.8,,44,40.6
143,措备,2025-06-30 18:00,34.9,,44,40
143,措备,2025-06-30 19:00,33.4,,52,35.2
143,措备,2025-06-30 20:00,31.1,,60,32.2
143,措备,2025-06-30 21:00,30.5,,62,30.8
143,措备,2025-06-30 22:00,29.7,,65,29.7
143,措备,2025-06-30 23:00,29,,69,28.9
143,措备,2025-07-01 00:00,28.3,,71,28.3
143,措备,2025-07-01 01:00,27.7,,75,27.7
143,措备,2025-07-01 02:00,27.3,,77,27.2
143,措备,2025-07-01 03:00,26.9,,77,26.8
143,措备,2025-07-01 04:00,26.4,,80,26.4
143,措备,2025-07-01 05:00,25.9,,83,25.9
143,措备,2025-07-01 06:00,25.8,,83,26.2
143,措备,2025-07-01 07:00,27,,78,29.1
143,措备,2025-07-01 08:00,27.8,,74,34.7
143,措备,2025-07-01 09:00,29,,69,36.3
143,措备,2025-07-01 10:00,30.7,,63,47.1
143,措备,2025-07-01 11:00,32.3,,56,52.4
143,措备,2025-07-01 12:00,33.3,,50,54.9
143,措备,2025-07-01 13:00,34.1,,49,56.8
143,措备,2025-07-01 14:00,34.4,,51,55.7
143,措备,2025-07-01 15:00,34.8,,50,52.7
143,措备,2025-07-01 16:00,34.6,,47,45.4
143,措备,2025-07-01 17:00,34.5,,50,40.4
143,措备,2025-07-01 18:00,34.6,,49,39.4
143,措备,2025-07-01 19:00,34.1,,49,35.9
143,措备,2025-07-01 20:00,32.5,,57,33
143,措备,2025-07-01 21:00,31.4,,62,31.5
143,措备,2025-07-01 22:00,30.9,,66,31
143,措备,2025-07-01 23:00,30,,69,30.3
143,措备,2025-07-02 00:00,29.8,,71,29.4
143,措备,2025-07-02 01:00,29.1,,76,29.3
143,措备,2025-07-02 02:00,29,,76,29.4
143,措备,2025-07-02 03:00,28.4,,79,28.8
143,措备,2025-07-02 04:00,27.4,,83,27.6
143,措备,2025-07-02 05:00,27,,85,27.1
143,措备,2025-07-02 06:00,27.2,,85,27.6
143,措备,2025-07-02 07:00,28.4,,78,31.5
143,措备,2025-07-02 08:00,28.2,,78,32
143,措备,2025-07-02 09:00,30.1,,69,38.9
143,措备,2025-07-02 10:00,31.5,,63,45.7
143,措备,2025-07-02 11:00,32.4,,53,48.2
143,措备,2025-07-02 12:00,33.7,,51,55.3
143,措备,2025-07-02 13:00,34.8,,49,56.6
143,措备,2025-07-02 14:00,34.9,,48,53.1
143,措备,2025-07-02 15:00,35.6,,47,57.2
143,措备,2025-07-02 16:00,35.2,,48,49.7
143,措备,2025-07-02 17:00,35.3,,46,42.8
143,措备,2025-07-02 18:00,34.8,,48,41.8
143,措备,2025-07-02 19:00,34.1,,49,36.3
143,措备,2025-07-02 20:00,32.7,,55,33.4
143,措备,2025-07-02 21:00,31.5,,60,31.6
143,措备,2025-07-02 22:00,30.7,,63,31.3
143,措备,2025-07-02 23:00,29.9,,68,30.3
143,措备,2025-07-03 00:00,29.6,,68,29.6
143,措备,2025-07-03 01:00,29,,70,29.3
143,措备,2025-07-03 02:00,28.4,,73,28.7
143,措备,2025-07-03 03:00,28,,77,28.1
143,措备,2025-07-03 04:00,27.8,,77,27.7
143,措备,2025-07-03 05:00,27.2,,79,27.3
143,措备,2025-07-03 06:00,27.7,,80,28.5
143,措备,2025-07-03 07:00,28.9,,75,32.1
143,措备,2025-07-03 08:00,29.8,,70,36.4
143,措备,2025-07-03 09:00,30.8,,66,40.9
143,措备,2025-07-03 10:00,31.9,,63,46.2
143,措备,2025-07-03 11:00,33.3,,55,53
143,措备,2025-07-03 12:00,33.5,,52,52
143,措备,2025-07-03 13:00,34.7,,48,56.1
143,措备,2025-07-03 14:00,35.4,,47,55.3
143,措备,2025-07-03 15:00,35.5,,48,53.9
143,措备,2025-07-03 16:00,34.8,,49,45.6
143,措备,2025-07-03 17:00,34.3,,52,41.4
143,措备,2025-07-03 18:00,34,,51,40.3
143,措备,2025-07-03 19:00,32.9,,54,35.6
143,措备,2025-07-03 20:00,32,,57,32.7
143,措备,2025-07-03 21:00,31.8,,56,31.5
143,措备,2025-07-03 22:00,30.3,,65,30.5
143,措备,2025-07-03 23:00,29.3,,67,29.3
143,措备,2025-07-04 00:00,28.5,,71,28.6
143,措备,2025-07-04 01:00,27.9,,73,28
143,措备,2025-07-04 02:00,27.5,,74,27.6
143,措备,2025-07-04 03:00,27,,77,27
143,措备,2025-07-04 04:00,26.5,,80,26.4
143,措备,2025-07-04 05:00,26,,82,26.1
143,措备,2025-07-04 06:00,25.7,,83,26.3
143,措备,2025-07-04 07:00,26.1,,82,28.8
143,措备,2025-07-04 08:00,27.7,,74,34.8
143,措备,2025-07-04 09:00,28.8,,67,40.8
143,措备,2025-07-04 10:00,30.1,,57,44.7
143,措备,2025-07-04 11:00,31.3,,50,52.1
143,措备,2025-07-04 12:00,32.6,,37,48.7
143,措备,2025-07-04 13:00,33.3,,34,53.4
143,措备,2025-07-04 14:00,34.8,,33,59.5
143,措备,2025-07-04 15:00,34.5,,35,49.3
143,措备,2025-07-04 16:00,34.3,,35,46.9
143,措备,2025-07-04 17:00,33.8,,38,40.9
143,措备,2025-07-04 18:00,33.3,,43,38
143,措备,2025-07-04 19:00,32.2,,48,34.5
143,措备,2025-07-04 20:00,31.8,,44,31.8
143,措备,2025-07-04 21:00,31.3,,42,30.2
143,措备,2025-07-04 22:00,30.4,,55,30.1
143,措备,2025-07-04 23:00,29.9,,60,30.1
143,措备,2025-07-05 00:00,28.6,,65,29
143,措备,2025-07-05 01:00,28.5,,69,28.6
143,措备,2025-07-05 02:00,27.3,,76,27.9
143,措备,2025-07-05 03:00,26.7,,78,27.3
143,措备,2025-07-05 04:00,26.1,,81,26.4
143,措备,2025-07-05 05:00,25.7,,82,25.8
143,措备,2025-07-05 06:00,25.6,,83,26
143,措备,2025-07-05 07:00,27.3,,74,30.1
143,措备,2025-07-05 08:00,28.5,,67,37
143,措备,2025-07-05 09:00,29.5,,59,44.2
143,措备,2025-07-05 10:00,30.4,,53,50.3
143,措备,2025-07-05 11:00,31.9,,48,55.8
143,措备,2025-07-05 12:00,32.5,,46,58.5
143,措备,2025-07-05 13:00,34,,44,61.3
143,措备,2025-07-05 14:00,34.7,,41,61.4
143,措备,2025-07-05 15:00,35.7,,41,60.3
143,措备,2025-07-05 16:00,36.2,,42,53.4
143,措备,2025-07-05 17:00,35.2,,45,43.4
143,措备,2025-07-05 18:00,34.7,,46,42.8
143,措备,2025-07-05 19:00,32.9,,50,35.8
143,措备,2025-07-05 20:00,31.4,,56,32.7
143,措备,2025-07-05 21:00,31.2,,56,31.3
143,措备,2025-07-05 22:00,30.5,,58,30.2
143,措备,2025-07-05 23:00,30,,61,29.4
143,措备,2025-07-06 00:00,29.2,,63,28.6
143,措备,2025-07-06 01:00,28.3,,67,27.8
143,措备,2025-07-06 02:00,27.9,,70,27.2
143,措备,2025-07-06 03:00,27.6,,71,26.8
143,措备,2025-07-06 04:00,27.2,,73,26.4
143,措备,2025-07-06 05:00,26.9,,74,26.1
143,措备,2025-07-06 06:00,26.6,,74,26.9
143,措备,2025-07-06 07:00,27.2,,72,29.6
143,措备,2025-07-06 08:00,28.3,,67,35
143,措备,2025-07-06 09:00,29.4,,59,42
143,措备,2025-07-06 10:00,30.4,,55,47.6
143,措备,2025-07-06 11:00,31.9,,52,56
143,措备,2025-07-06 12:00,33.1,,49,58.6
143,措备,2025-07-06 13:00,33.6,,48,56.2
143,措备,2025-07-06 14:00,33.3,,49,51.5
143,措备,2025-07-06 15:00,32.5,,51,45.1
143,措备,2025-07-06 16:00,34.2,,48,46.3
143,措备,2025-07-06 17:00,34.3,,47,41.6
143,措备,2025-07-06 18:00,34.1,,48,41.5
143,措备,2025-07-06 19:00,33.1,,53,35.7
143,措备,2025-07-06 20:00,31.7,,59,32.6
143,措备,2025-07-06 21:00,31.1,,61,31.2
143,措备,2025-07-06 22:00,30.5,,63,30.2
143,措备,2025-07-06 23:00,30.2,,63,29.6
143,措备,2025-07-07 00:00,30,,64,29.2
143,措备,2025-07-07 01:00,29.2,,68,28.6
143,措备,2025-07-07 02:00,29.2,,68,28.2
143,措备,2025-07-07 03:00,28.8,,71,27.8
143,措备,2025-07-07 04:00,28.2,,73,27.4
143,措备,2025-07-07 05:00,26.8,,81,26.7
143,措备,2025-07-07 06:00,26.7,,81,27.3
143,措备,2025-07-07 07:00,28.9,,73,31.8
143,措备,2025-07-07 08:00,30.3,,66,38.2
143,措备,2025-07-07 09:00,31.7,,59,45.3
143,措备,2025-07-07 10:00,32.9,,56,51.6
143,措备,2025-07-07 11:00,34,,51,58.3
143,措备,2025-07-07 12:00,35,,49,56.2
143,措备,2025-07-07 13:00,36,,48,61.7
143,措备,2025-07-07 14:00,37.4,,44,63.4
143,措备,2025-07-07 15:00,36.8,,44,59.6
143,措备,2025-07-07 16:00,36.4,,45,51.3
143,措备,2025-07-07 17:00,35.6,,46,43.8
143,措备,2025-07-07 18:00,34.5,,49,41.1
143,措备,2025-07-07 19:00,32.6,,54,36.8
143,措备,2025-07-07 20:00,31.5,,56,33.4
143,措备,2025-07-07 21:00,30.8,,51,31.9
143,措备,2025-07-07 22:00,29.9,,53,30.6
143,措备,2025-07-07 23:00,29,,57,29.6
143,措备,2025-07-08 00:00,28,,61,28.7
143,措备,2025-07-08 01:00,27.2,,67,28
143,措备,2025-07-08 02:00,26.6,,73,27.5
143,措备,2025-07-08 03:00,26.3,,77,27.1
143,措备,2025-07-08 04:00,26.3,,78,26.8
143,措备,2025-07-08 05:00,26.2,,79,26.5
143,措备,2025-07-08 06:00,25.9,,81,26.8
